Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
1888,2/20/2020 22:00,Guangxi,Mainland China,2020-02-20T09:43:01,245,2,90
1889,2/20/2020 22:00,Shaanxi,Mainland China,2020-02-20T09:53:02,245,1,118
1890,2/20/2020 22:00,Yunnan,Mainland China,2020-02-20T23:13:05,174,2,79
1891,2/20/2020 22:00,Hainan,Mainland China,2020-02-20T09:53:02,168,4,86
1892,2/20/2020 22:00,Guizhou,Mainland China,2020-02-20T09:43:01,146,2,72
1893,2/20/2020 22:00,Shanxi,Mainland China,2020-02-20T23:13:05,132,0,76
1894,2/20/2020 22:00,Tianjin,Mainland China,2020-02-20T12:53:02,131,3,59
1895,2/20/2020 22:00,Liaoning,Mainland China,2020-02-20T06:23:02,121,1,59
1896,2/20/2020 22:00,,South Korea,2020-02-20T09:53:02,104,1,16
1897,2/20/2020 22:00,,Japan,2020-02-20T15:53:03,94,1,18
1898,2/20/2020 22:00,Gansu,Mainland China,2020-02-20T14:13:17,91,2,71
1899,2/20/2020 22:00,Jilin,Mainland China,2020-02-20T09:43:01,91,1,43
1900,2/20/2020 22:00,,Singapore,2020-02-19T22:13:08,84,0,34
1901,2/20/2020 22:00,Xinjiang,Mainland China,2020-02-20T13:33:02,76,1,22
1902,2/20/2020 22:00,Inner Mongolia,Mainland China,2020-02-20T12:53:02,75,0,16
1903,2/20/2020 22:00,Ningxia,Mainland China,2020-02-20T05:23:02,71,0,44
1904,2/20/2020 22:00,Hong Kong,Hong Kong,2020-02-20T23:13:05,68,2,6
1905,2/20/2020 22:00,,Thailand,2020-02-17T07:33:02,35,0,15
1906,2/20/2020 22:00,Taiwan,Taiwan,2020-02-20T02:13:19,24,1,2
1907,2/20/2020 22:00,,Malaysia,2020-02-19T09:33:03,22,0,15
1908,2/20/2020 22:00,Qinghai,Mainland China,2020-02-19T04:53:02,18,0,16
1909,2/20/2020 22:00,,Germany,2020-02-18T17:03:03,16,0,12
1910,2/20/2020 22:00,,Vietnam,2020-02-13T06:33:02,16,0,7
1911,2/20/2020 22:00,,France,2020-02-15T20:53:02,12,1,4
1912,2/20/2020 22:00,Macau,Macau,2020-02-20T02:13:19,10,0,6
1913,2/20/2020 22:00,,UK,2020-02-16T16:23:06,9,0,8
1914,2/20/2020 22:00,,United Arab Emirates,2020-02-16T20:43:02,9,0,4
1915,2/20/2020 22:00,Queensland,Australia,2020-02-09T19:33:02,5,0,0
1916,2/20/2020 22:00,British Columbia,Canada,2020-02-17T08:03:07,5,0,0
1917,2/20/2020 22:00,,Iran,2020-02-20T17:33:02,5,2,0
1918,2/20/2020 22:00,New South Wales,Australia,2020-02-13T17:53:03,4,0,4
1919,2/20/2020 22:00,Victoria,Australia,2020-02-13T17:53:03,4,0,4
1920,2/20/2020 22:00,,India,2020-02-16T07:43:02,3,0,3
1921,2/20/2020 22:00,,Italy,2020-02-07T17:53:02,3,0,0
1922,2/20/2020 22:00,,Philippines,2020-02-12T07:43:02,3,1,1
1923,2/20/2020 22:00,South Australia,Australia,2020-02-17T08:13:09,2,0,2
1924,2/20/2020 22:00,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1925,2/20/2020 22:00,,Russia,2020-02-12T14:43:03,2,0,2
1926,2/20/2020 22:00,,Spain,2020-02-15T17:23:04,2,0,2
1927,2/20/2020 22:00,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
1928,2/20/2020 22:00,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
1929,2/20/2020 22:00,"San Diego County, CA",US,2020-02-13T03:13:08,2,0,0
1930,2/20/2020 22:00,"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0
1931,2/20/2020 22:00,,Belgium,2020-02-17T04:23:06,1,0,1
1932,2/20/2020 22:00,,Cambodia,2020-02-12T07:43:02,1,0,1
1933,2/20/2020 22:00,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
1934,2/20/2020 22:00,,Egypt,2020-02-14T23:53:02,1,0,0
1935,2/20/2020 22:00,,Finland,2020-02-12T00:03:12,1,0,1
1936,2/20/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
1937,2/20/2020 22:00,,Nepal,2020-02-12T14:43:03,1,0,1
1938,2/20/2020 22:00,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1939,2/20/2020 22:00,,Sweden,2020-02-01T02:13:26,1,0,0
1940,2/20/2020 22:00,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
1941,2/20/2020 22:00,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
1942,2/20/2020 22:00,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
1943,2/20/2020 22:00,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
1944,2/20/2020 22:00,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
1945,2/20/2020 22:00,"Seattle, WA",US,2020-02-09T07:03:04,1,0,1
1946,2/20/2020 22:00,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
1947,2/21/2020 22:00,Hubei,Mainland China,2020-02-21T13:03:09,62662,2144,11881
1948,2/21/2020 22:00,Guangdong,Mainland China,2020-02-21T10:13:09,1333,5,690
1949,2/21/2020 22:00,Henan,Mainland China,2020-02-21T13:43:02,1267,19,736
1950,2/21/2020 22:00,Zhejiang,Mainland China,2020-02-21T10:23:02,1203,1,679
1951,2/21/2020 22:00,Hunan,Mainland China,2020-02-21T15:13:07,1011,4,661
1952,2/21/2020 22:00,Anhui,Mainland China,2020-02-21T10:13:09,988,6,539
1953,2/21/2020 22:00,Jiangxi,Mainland China,2020-02-21T01:13:05,934,1,489
1954,2/21/2020 22:00,Shandong,Mainland China,2020-02-21T10:23:02,749,4,281
1955,2/21/2020 22:00,Diamond Princess cruise ship,Others,2020-02-20T15:53:03,634,2,1
1956,2/21/2020 22:00,Jiangsu,Mainland China,2020-02-21T11:43:01,631,0,373
1957,2/21/2020 22:00,Chongqing,Mainland China,2020-02-21T23:13:14,572,6,316
1958,2/21/2020 22:00,Sichuan,Mainland China,2020-02-21T12:53:01,525,3,231
1959,2/21/2020 22:00,Heilongjiang,Mainland China,2020-02-21T11:43:01,479,12,175
1960,2/21/2020 22:00,Beijing,Mainland China,2020-02-21T01:03:09,396,4,169
1961,2/21/2020 22:00,Shanghai,Mainland China,2020-02-21T05:53:01,334,2,211
1962,2/21/2020 22:00,Hebei,Mainland China,2020-02-21T12:53:01,308,5,184
1963,2/21/2020 22:00,Fujian,Mainland China,2020-02-21T11:43:01,293,1,149
1964,2/21/2020 22:00,Guangxi,Mainland China,2020-02-21T11:43:01,246,2,97
1965,2/21/2020 22:00,Shaanxi,Mainland China,2020-02-21T11:43:01,245,1,134
1966,2/21/2020 22:00,,South Korea,2020-02-21T13:43:02,204,2,16
1967,2/21/2020 22:00,Yunnan,Mainland China,2020-02-21T06:23:04,174,2,96
1968,2/21/2020 22:00,Hainan,Mainland China,2020-02-21T10:13:09,168,4,95
1969,2/21/2020 22:00,Guizhou,Mainland China,2020-02-21T12:53:01,146,2,77
1970,2/21/2020 22:00,Shanxi,Mainland China,2020-02-21T23:33:06,132,0,78
1971,2/21/2020 22:00,Tianjin,Mainland China,2020-02-21T12:53:01,132,3,62
1972,2/21/2020 22:00,Liaoning,Mainland China,2020-02-21T01:33:02,121,1,61
1973,2/21/2020 22:00,,Japan,2020-02-21T19:03:06,105,1,22
1974,2/21/2020 22:00,Gansu,Mainland China,2020-02-21T15:13:07,91,2,76
1975,2/21/2020 22:00,Jilin,Mainland China,2020-02-21T10:13:09,91,1,45
1976,2/21/2020 22:00,,Singapore,2020-02-21T03:43:02,85,0,37
1977,2/21/2020 22:00,Xinjiang,Mainland China,2020-02-21T13:43:02,76,1,24
1978,2/21/2020 22:00,Inner Mongolia,Mainland China,2020-02-21T08:03:15,75,0,17
1979,2/21/2020 22:00,Ningxia,Mainland China,2020-02-21T06:23:04,71,0,48
1980,2/21/2020 22:00,Hong Kong,Hong Kong,2020-02-21T03:43:02,68,2,5
1981,2/21/2020 22:00,,Thailand,2020-02-21T18:53:02,35,0,17
1982,2/21/2020 22:00,Taiwan,Taiwan,2020-02-21T06:53:03,26,1,2
1983,2/21/2020 22:00,,Malaysia,2020-02-19T09:33:03,22,0,15
1984,2/21/2020 22:00,,Italy,2020-02-21T23:33:06,20,1,0
1985,2/21/2020 22:00,,Iran,2020-02-21T18:53:02,18,4,0
1986,2/21/2020 22:00,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
1987,2/21/2020 22:00,,Germany,2020-02-21T23:03:13,16,0,14
1988,2/21/2020 22:00,,Vietnam,2020-02-21T06:03:04,16,0,14
1989,2/21/2020 22:00,,France,2020-02-15T20:53:02,12,1,4
1990,2/21/2020 22:00,"Ashland, NE",US,2020-02-21T23:23:06,11,0,0
1991,2/21/2020 22:00,Macau,Macau,2020-02-20T02:13:19,10,0,6
1992,2/21/2020 22:00,,UK,2020-02-16T16:23:06,9,0,8
1993,2/21/2020 22:00,,United Arab Emirates,2020-02-16T20:43:02,9,0,4
1994,2/21/2020 22:00,British Columbia,Canada,2020-02-21T05:23:04,6,0,0
1995,2/21/2020 22:00,Queensland,Australia,2020-02-21T05:43:02,5,0,1
1996,2/21/2020 22:00,"Travis, CA",US,2020-02-21T23:23:06,5,0,0
1997,2/21/2020 22:00,From Diamond Princess,Australia,2020-02-21T23:03:13,4,0,0
1998,2/21/2020 22:00,New South Wales,Australia,2020-02-13T17:53:03,4,0,4
1999,2/21/2020 22:00,Victoria,Australia,2020-02-13T17:53:03,4,0,4
2000,2/21/2020 22:00,,India,2020-02-16T07:43:02,3,0,3
2001,2/21/2020 22:00,,Philippines,2020-02-12T07:43:02,3,1,1
2002,2/21/2020 22:00,South Australia,Australia,2020-02-17T08:13:09,2,0,2
2003,2/21/2020 22:00,"Toronto, ON",Canada,2020-02-21T05:23:04,2,0,2
2004,2/21/2020 22:00,,Russia,2020-02-12T14:43:03,2,0,2
2005,2/21/2020 22:00,,Spain,2020-02-15T17:23:04,2,0,2
2006,2/21/2020 22:00,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
2007,2/21/2020 22:00,"Lackland, TX",US,2020-02-21T23:23:06,2,0,0
2008,2/21/2020 22:00,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
2009,2/21/2020 22:00,"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1
2010,2/21/2020 22:00,"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1
2011,2/21/2020 22:00,,Belgium,2020-02-17T04:23:06,1,0,1
2012,2/21/2020 22:00,,Cambodia,2020-02-12T07:43:02,1,0,1
2013,2/21/2020 22:00,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
2014,2/21/2020 22:00,,Egypt,2020-02-21T18:53:02,1,0,0
2015,2/21/2020 22:00,,Finland,2020-02-12T00:03:12,1,0,1
2016,2/21/2020 22:00,From Diamond Princess,Israel,2020-02-21T15:33:03,1,0,0
2017,2/21/2020 22:00,None,Lebanon,2020-02-21T15:33:03,1,0,0
2018,2/21/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
2019,2/21/2020 22:00,,Nepal,2020-02-12T14:43:03,1,0,1
2020,2/21/2020 22:00,,Sri Lanka,2020-02-08T03:43:03,1,0,1
2021,2/21/2020 22:00,,Sweden,2020-02-01T02:13:26,1,0,0
2022,2/21/2020 22:00,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
2023,2/21/2020 22:00,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
2024,2/21/2020 22:00,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
2025,2/21/2020 22:00,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
2026,2/21/2020 22:00,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
2027,2/21/2020 22:00,"Sacramento County, CA",US,2020-02-21T23:13:16,1,0,0
2028,2/21/2020 22:00,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
2029,2/21/2020 22:00,"Seattle, WA",US,2020-02-09T07:03:04,1,0,1
2030,2/21/2020 22:00,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
2031,2/22/2020 22:00,Hubei,Mainland China,2020-02-22T23:33:06,64084,2346,15299
2032,2/22/2020 22:00,Guangdong,Mainland China,2020-02-22T10:03:04,1339,5,728
2033,2/22/2020 22:00,Henan,Mainland China,2020-02-22T14:13:38,1270,19,830
2034,2/22/2020 22:00,Zhejiang,Mainland China,2020-02-22T11:13:13,1205,1,719
2035,2/22/2020 22:00,Hunan,Mainland China,2020-02-22T10:03:04,1013,4,692
2036,2/22/2020 22:00,Anhui,Mainland China,2020-02-22T07:43:03,989,6,597
2037,2/22/2020 22:00,Jiangxi,Mainland China,2020-02-22T06:13:05,934,1,555
2038,2/22/2020 22:00,Shandong,Mainland China,2020-02-22T09:43:02,750,4,302
2039,2/22/2020 22:00,Diamond Princess cruise ship,Others,2020-02-20T15:53:03,634,2,1
2040,2/22/2020 22:00,Jiangsu,Mainland China,2020-02-22T07:43:03,631,0,401
2041,2/22/2020 22:00,Chongqing,Mainland China,2020-02-22T23:23:05,573,6,328
2042,2/22/2020 22:00,Sichuan,Mainland China,2020-02-22T13:03:03,526,3,250
2043,2/22/2020 22:00,Heilongjiang,Mainland China,2020-02-22T11:13:13,479,12,204
2044,2/22/2020 22:00,,South Korea,2020-02-22T08:33:02,433,2,16
2045,2/22/2020 22:00,Beijing,Mainland China,2020-02-22T02:23:05,399,4,178
2046,2/22/2020 22:00,Shanghai,Mainland China,2020-02-22T06:33:17,335,3,227
2047,2/22/2020 22:00,Hebei,Mainland China,2020-02-22T12:33:04,309,6,203
2048,2/22/2020 22:00,Fujian,Mainland China,2020-02-22T14:03:04,293,1,162
2049,2/22/2020 22:00,Guangxi,Mainland China,2020-02-22T05:53:02,249,2,104
2050,2/22/2020 22:00,Shaanxi,Mainland China,2020-02-22T09:53:02,245,1,149
2051,2/22/2020 22:00,Yunnan,Mainland China,2020-02-22T04:43:02,174,2,107
2052,2/22/2020 22:00,Hainan,Mainland China,2020-02-22T09:53:02,168,4,104
2053,2/22/2020 22:00,Guizhou,Mainland China,2020-02-22T01:03:10,146,2,90
2054,2/22/2020 22:00,Tianjin,Mainland China,2020-02-22T12:33:04,135,3,65
2055,2/22/2020 22:00,Shanxi,Mainland China,2020-02-22T23:23:05,132,0,81
2056,2/22/2020 22:00,,Japan,2020-02-22T14:53:02,122,1,22
2057,2/22/2020 22:00,Liaoning,Mainland China,2020-02-22T02:23:05,121,1,66
2058,2/22/2020 22:00,Gansu,Mainland China,2020-02-21T15:13:07,91,2,76
2059,2/22/2020 22:00,Jilin,Mainland China,2020-02-22T12:33:04,91,1,52
2060,2/22/2020 22:00,,Singapore,2020-02-21T03:43:02,85,0,37
2061,2/22/2020 22:00,Xinjiang,Mainland China,2020-02-22T11:13:14,76,2,25
2062,2/22/2020 22:00,Inner Mongolia,Mainland China,2020-02-22T23:53:01,75,0,26
2063,2/22/2020 22:00,Ningxia,Mainland China,2020-02-21T06:23:04,71,0,48
2064,2/22/2020 22:00,Hong Kong,Hong Kong,2020-02-22T13:23:05,69,2,6
2065,2/22/2020 22:00,,Italy,2020-02-22T23:43:02,62,2,1
2066,2/22/2020 22:00,,Thailand,2020-02-21T18:53:02,35,0,17
2067,2/22/2020 22:00,,Iran,2020-02-22T10:03:05,28,5,0
2068,2/22/2020 22:00,Taiwan,Taiwan,2020-02-21T06:53:03,26,1,2
2069,2/22/2020 22:00,,Malaysia,2020-02-19T09:33:03,22,0,15
2070,2/22/2020 22:00,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
2071,2/22/2020 22:00,,Germany,2020-02-21T23:03:13,16,0,14
2072,2/22/2020 22:00,,Vietnam,2020-02-21T06:03:04,16,0,14
2073,2/22/2020 22:00,,United Arab Emirates,2020-02-22T14:53:02,13,0,4
2074,2/22/2020 22:00,,France,2020-02-15T20:53:02,12,1,4
2075,2/22/2020 22:00,"Omaha, NE (From Diamond Princess)",US,2020-02-22T23:03:09,11,0,0
2076,2/22/2020 22:00,Macau,Macau,2020-02-20T02:13:19,10,0,6
2077,2/22/2020 22:00,,UK,2020-02-16T16:23:06,9,0,8
2078,2/22/2020 22:00,From Diamond Princess,Australia,2020-02-22T17:03:05,7,0,0
2079,2/22/2020 22:00,British Columbia,Canada,2020-02-21T05:23:04,6,0,0
2080,2/22/2020 22:00,Queensland,Australia,2020-02-21T05:43:02,5,0,1
2081,2/22/2020 22:00,"Travis, CA (From Diamond Princess)",US,2020-02-22T17:13:24,5,0,0
2082,2/22/2020 22:00,New South Wales,Australia,2020-02-13T17:53:03,4,0,4
2083,2/22/2020 22:00,Victoria,Australia,2020-02-13T17:53:03,4,0,4
2084,2/22/2020 22:00,,India,2020-02-16T07:43:02,3,0,3
2085,2/22/2020 22:00,,Philippines,2020-02-12T07:43:02,3,1,1
2086,2/22/2020 22:00,South Australia,Australia,2020-02-17T08:13:09,2,0,2
2087,2/22/2020 22:00,"Toronto, ON",Canada,2020-02-21T05:23:04,2,0,2
2088,2/22/2020 22:00,,Russia,2020-02-12T14:43:03,2,0,2
2089,2/22/2020 22:00,,Spain,2020-02-15T17:23:04,2,0,2
2090,2/22/2020 22:00,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
2091,2/22/2020 22:00,"Lackland, TX (From Diamond Princess)",US,2020-02-22T17:13:24,2,0,0
2092,2/22/2020 22:00,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
2093,2/22/2020 22:00,"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1
2094,2/22/2020 22:00,"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1
2095,2/22/2020 22:00,,Belgium,2020-02-17T04:23:06,1,0,1
2096,2/22/2020 22:00,,Cambodia,2020-02-12T07:43:02,1,0,1
2097,2/22/2020 22:00,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
2098,2/22/2020 22:00,,Egypt,2020-02-21T18:53:02,1,0,0
2099,2/22/2020 22:00,,Finland,2020-02-12T00:03:12,1,0,1
2100,2/22/2020 22:00,From Diamond Princess,Israel,2020-02-22T20:53:02,1,0,0
2101,2/22/2020 22:00,,Lebanon,2020-02-22T20:53:02,1,0,0
2102,2/22/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
2103,2/22/2020 22:00,,Nepal,2020-02-12T14:43:03,1,0,1
2104,2/22/2020 22:00,,Sri Lanka,2020-02-08T03:43:03,1,0,1
2105,2/22/2020 22:00,,Sweden,2020-02-01T02:13:26,1,0,0
2106,2/22/2020 22:00,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
2107,2/22/2020 22:00,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
2108,2/22/2020 22:00,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
2109,2/22/2020 22:00,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
2110,2/22/2020 22:00,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
2111,2/22/2020 22:00,"Sacramento County, CA",US,2020-02-21T23:13:16,1,0,0
2112,2/22/2020 22:00,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
2113,2/22/2020 22:00,"Seattle, WA",US,2020-02-09T07:03:04,1,0,1
2114,2/22/2020 22:00,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
2115,2/23/2020 22:00,Hubei,Mainland China,2020-02-23T11:33:03,64084,2346,15343
2116,2/23/2020 22:00,Guangdong,Mainland China,2020-02-23T08:53:02,1342,6,755
2117,2/23/2020 22:00,Henan,Mainland China,2020-02-23T10:23:02,1271,19,868
2118,2/23/2020 22:00,Zhejiang,Mainland China,2020-02-23T13:43:02,1205,1,760
2119,2/23/2020 22:00,Hunan,Mainland China,2020-02-23T10:33:03,1016,4,714
2120,2/23/2020 22:00,Anhui,Mainland China,2020-02-23T10:53:02,989,6,637
2121,2/23/2020 22:00,Jiangxi,Mainland China,2020-02-23T09:23:02,934,1,613
2122,2/23/2020 22:00,Shandong,Mainland China,2020-02-23T11:33:03,754,4,321
2123,2/23/2020 22:00,Diamond Princess cruise ship,Others,2020-02-23T22:33:03,691,3,0
2124,2/23/2020 22:00,Jiangsu,Mainland China,2020-02-23T08:53:02,631,0,418
2125,2/23/2020 22:00,,South Korea,2020-02-23T23:33:07,602,6,18
2126,2/23/2020 22:00,Chongqing,Mainland China,2020-02-23T23:13:05,575,6,335
2127,2/23/2020 22:00,Sichuan,Mainland China,2020-02-23T08:53:02,526,3,261
2128,2/23/2020 22:00,Heilongjiang,Mainland China,2020-02-23T13:43:02,480,12,222
2129,2/23/2020 22:00,Beijing,Mainland China,2020-02-23T01:13:13,399,4,189
2130,2/23/2020 22:00,Shanghai,Mainland China,2020-02-23T03:13:07,335,3,249
2131,2/23/2020 22:00,Hebei,Mainland China,2020-02-23T11:33:03,311,6,219
2132,2/23/2020 22:00,Fujian,Mainland China,2020-02-23T10:33:03,293,1,170
2133,2/23/2020 22:00,Guangxi,Mainland China,2020-02-23T10:33:03,249,2,106
2134,2/23/2020 22:00,Shaanxi,Mainland China,2020-02-23T12:13:14,245,1,163
2135,2/23/2020 22:00,Yunnan,Mainland China,2020-02-23T05:33:03,174,2,115
2136,2/23/2020 22:00,Hainan,Mainland China,2020-02-23T23:23:03,168,5,106
2137,2/23/2020 22:00,,Italy,2020-02-23T23:43:02,155,3,2
2138,2/23/2020 22:00,,Japan,2020-02-23T23:33:07,147,1,22
2139,2/23/2020 22:00,Guizhou,Mainland China,2020-02-23T12:43:02,146,2,102
2140,2/23/2020 22:00,Tianjin,Mainland China,2020-02-23T12:43:02,135,3,81
2141,2/23/2020 22:00,Shanxi,Mainland China,2020-02-23T23:03:08,132,0,88
2142,2/23/2020 22:00,Liaoning,Mainland China,2020-02-23T13:33:02,121,1,73
2143,2/23/2020 22:00,Gansu,Mainland China,2020-02-23T13:23:06,91,2,78
2144,2/23/2020 22:00,Jilin,Mainland China,2020-02-23T12:43:02,91,1,54
2145,2/23/2020 22:00,,Singapore,2020-02-23T15:13:15,89,0,51
2146,2/23/2020 22:00,Xinjiang,Mainland China,2020-02-23T14:43:04,76,2,28
2147,2/23/2020 22:00,Inner Mongolia,Mainland China,2020-02-23T09:43:02,75,0,27
2148,2/23/2020 22:00,Hong Kong,Hong Kong,2020-02-23T09:53:02,74,2,11
2149,2/23/2020 22:00,Ningxia,Mainland China,2020-02-23T05:33:03,71,0,56
2150,2/23/2020 22:00,,Iran,2020-02-23T15:13:15,43,8,0
2151,2/23/2020 22:00,,Thailand,2020-02-23T15:03:05,35,0,21
2152,2/23/2020 22:00,Taiwan,Taiwan,2020-02-23T09:53:02,28,1,2
2153,2/23/2020 22:00,,Malaysia,2020-02-19T09:33:03,22,0,15
2154,2/23/2020 22:00,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
2155,2/23/2020 22:00,,Germany,2020-02-21T23:03:13,16,0,14
2156,2/23/2020 22:00,,Vietnam,2020-02-21T06:03:04,16,0,14
2157,2/23/2020 22:00,,United Arab Emirates,2020-02-22T14:53:02,13,0,4
2158,2/23/2020 22:00,,France,2020-02-15T20:53:02,12,1,4
2159,2/23/2020 22:00,"Omaha, NE (From Diamond Princess)",US,2020-02-22T23:03:09,11,0,0
2160,2/23/2020 22:00,Macau,Macau,2020-02-20T02:13:19,10,0,6
2161,2/23/2020 22:00,,UK,2020-02-16T16:23:06,9,0,8
2162,2/23/2020 22:00,From Diamond Princess,Australia,2020-02-22T17:03:05,7,0,0
2163,2/23/2020 22:00,British Columbia,Canada,2020-02-21T05:23:04,6,0,0
2164,2/23/2020 22:00,Queensland,Australia,2020-02-21T05:43:02,5,0,1
2165,2/23/2020 22:00,"Travis, CA (From Diamond Princess)",US,2020-02-22T17:13:24,5,0,0
2166,2/23/2020 22:00,New South Wales,Australia,2020-02-13T17:53:03,4,0,4
2167,2/23/2020 22:00,Victoria,Australia,2020-02-13T17:53:03,4,0,4
2168,2/23/2020 22:00,,India,2020-02-16T07:43:02,3,0,3
2169,2/23/2020 22:00,,Philippines,2020-02-12T07:43:02,3,1,1
2170,2/23/2020 22:00,South Australia,Australia,2020-02-17T08:13:09,2,0,2
2171,2/23/2020 22:00,"Toronto, ON",Canada,2020-02-21T05:23:04,2,0,2
2172,2/23/2020 22:00,,Russia,2020-02-12T14:43:03,2,0,2
2173,2/23/2020 22:00,,Spain,2020-02-15T17:23:04,2,0,2
2174,2/23/2020 22:00,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
2175,2/23/2020 22:00,"Lackland, TX (From Diamond Princess)",US,2020-02-22T17:13:24,2,0,0
2176,2/23/2020 22:00,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
2177,2/23/2020 22:00,"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1
2178,2/23/2020 22:00,"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1
2179,2/23/2020 22:00,,Belgium,2020-02-17T04:23:06,1,0,1
2180,2/23/2020 22:00,,Cambodia,2020-02-12T07:43:02,1,0,1
2181,2/23/2020 22:00,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
2182,2/23/2020 22:00,,Egypt,2020-02-21T18:53:02,1,0,0
2183,2/23/2020 22:00,,Finland,2020-02-12T00:03:12,1,0,1
2184,2/23/2020 22:00,From Diamond Princess,Israel,2020-02-22T20:53:02,1,0,0
2185,2/23/2020 22:00,,Lebanon,2020-02-22T20:53:02,1,0,0
2186,2/23/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
2187,2/23/2020 22:00,,Nepal,2020-02-12T14:43:03,1,0,1
2188,2/23/2020 22:00,,Sri Lanka,2020-02-08T03:43:03,1,0,1
2189,2/23/2020 22:00,,Sweden,2020-02-01T02:13:26,1,0,0
2190,2/23/2020 22:00,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
2191,2/23/2020 22:00,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
2192,2/23/2020 22:00,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
2193,2/23/2020 22:00,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
2194,2/23/2020 22:00,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
2195,2/23/2020 22:00,"Sacramento County, CA",US,2020-02-21T23:13:16,1,0,0
2196,2/23/2020 22:00,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
2197,2/23/2020 22:00,"Seattle, WA",US,2020-02-09T07:03:04,1,0,1
2198,2/23/2020 22:00,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
2199,2/23/2020 22:00,None,Iraq,2020-02-23T18:23:06,0,0,0
2200,2/24/2020 22:00,Hubei,Mainland China,2020-02-24T11:13:09,64287,2495,16748
2201,2/24/2020 22:00,Guangdong,Mainland China,2020-02-24T10:23:02,1345,6,786
2199,2/24/2020 22:00,Henan,Mainland China,2020-02-24T13:23:05,1271,19,943
2200,2/24/2020 22:00,Zhejiang,Mainland China,2020-02-24T09:43:02,1205,1,782
2201,2/24/2020 22:00,Hunan,Mainland China,2020-02-24T14:13:11,1016,4,731
2199,2/24/2020 22:00,Anhui,Mainland China,2020-02-24T09:43:02,989,6,663
2200,2/24/2020 22:00,Jiangxi,Mainland China,2020-02-24T01:23:09,934,1,645
2201,2/24/2020 22:00,,South Korea,2020-02-24T11:13:10,833,8,18
2199,2/24/2020 22:00,Shandong,Mainland China,2020-02-24T10:23:02,755,5,343
2200,2/24/2020 22:00,Diamond Princess cruise ship,Others,2020-02-23T22:33:03,691,3,0
2201,2/24/2020 22:00,Jiangsu,Mainland China,2020-02-24T14:53:02,631,0,452
